<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,1,20200608,182600,330.5900000,330.7200000,330.5900000,330.7200000,3041
US1.AAPL,1,20200608,182700,330.6700000,330.8400000,330.6600000,330.8400000,3465
US1.AAPL,1,20200608,182800,330.8200000,330.8500000,330.7600000,330.7600000,2022
US1.AAPL,1,20200608,182900,330.7900000,330.9000000,330.7500000,330.8200000,3953
US1.AAPL,1,20200608,183000,330.8400000,330.9100000,330.8400000,330.8800000,1346
US1.AAPL,1,20200608,183100,330.9200000,330.9200000,330.7400000,330.7550000,2200
US1.AAPL,1,20200608,183200,330.7600000,330.7600000,330.6200000,330.6200000,2988
US1.AAPL,1,20200608,183300,330.6700000,330.8200000,330.5400000,330.6000000,3281
US1.AAPL,1,20200608,183400,330.5800000,330.5800000,330.4300000,330.4800000,2130
US1.AAPL,1,20200608,183500,330.4800000,330.5100000,330.2900000,330.3300000,2100
US1.AAPL,1,20200608,183600,330.2600000,330.2800000,330.2000000,330.2300000,3008
US1.AAPL,1,20200608,183700,330.2100000,330.2800000,330.2000000,330.2200000,3000
US1.AAPL,1,20200608,183800,330.1400000,330.1400000,329.9100000,329.9300000,3900
US1.AAPL,1,20200608,183900,329.9300000,329.9800000,329.8000000,329.8200000,2300
US1.AAPL,1,20200608,184000,329.8300000,330.0000000,329.7100000,330.0000000,2000
US1.AAPL,1,20200608,184100,329.9500000,330.1400000,329.9400000,330.1100000,3575
US1.AAPL,1,20200608,184200,330.0000000,330.1000000,329.9900000,330.0900000,1512
US1.AAPL,1,20200608,184300,330.0900000,330.2700000,330.0100000,330.0900000,6832
US1.AAPL,1,20200608,184400,330.1700000,330.2400000,330.0500000,330.0500000,2798
US1.AAPL,1,20200608,184500,330.0900000,330.1800000,330.0900000,330.1100000,500
US1.AAPL,1,20200608,184600,330.1000000,330.3000000,330.1000000,330.3000000,2959
US1.AAPL,1,20200608,184700,330.2700000,330.4300000,330.2700000,330.4300000,1500
US1.AAPL,1,20200608,184800,330.4400000,330.5700000,330.3800000,330.4900000,2666
US1.AAPL,1,20200608,184900,330.4700000,330.7300000,330.4700000,330.7300000,1875
US1.AAPL,1,20200608,185000,330.6800000,330.8400000,330.6800000,330.8300000,2140
US1.AAPL,1,20200608,185100,330.8700000,330.8700000,330.8400000,330.8400000,558
US1.AAPL,1,20200608,185200,330.8000000,330.8000000,330.6700000,330.7300000,2400
US1.AAPL,1,20200608,185300,330.7400000,330.7400000,330.6000000,330.6000000,2444
US1.AAPL,1,20200608,185400,330.6100000,330.6400000,330.5900000,330.6000000,1007
US1.AAPL,1,20200608,185500,330.5400000,330.5400000,330.5000000,330.5400000,1012
US1.AAPL,1,20200608,185600,330.6800000,330.7800000,330.6800000,330.7500000,3134
US1.AAPL,1,20200608,185700,330.7000000,330.8200000,330.7000000,330.8200000,3352
US1.AAPL,1,20200608,185800,330.8300000,330.8300000,330.6300000,330.6500000,1500
US1.AAPL,1,20200608,185900,330.6900000,330.7300000,330.6000000,330.6600000,1300
US1.AAPL,1,20200608,190000,330.6700000,330.6700000,330.5400000,330.5900000,1691
US1.AAPL,1,20200608,190100,330.5200000,330.6600000,330.5200000,330.6000000,1700
US1.AAPL,1,20200608,190200,330.6300000,330.6900000,330.4600000,330.4600000,1671
US1.AAPL,1,20200608,190300,330.4700000,330.4800000,330.2900000,330.3800000,5996
US1.AAPL,1,20200608,190400,330.3500000,330.4400000,330.3000000,330.4000000,1400
US1.AAPL,1,20200608,190500,330.3300000,330.3500000,330.2500000,330.2500000,1180
US1.AAPL,1,20200608,190600,330.2500000,330.3400000,330.2500000,330.3200000,1225
US1.AAPL,1,20200608,190700,330.3500000,330.3700000,330.2900000,330.3300000,700
US1.AAPL,1,20200608,190800,330.4000000,330.5200000,330.4000000,330.5000000,2052
US1.AAPL,1,20200608,190900,330.5200000,330.6200000,330.5200000,330.5900000,800
US1.AAPL,1,20200608,191000,330.5500000,330.6700000,330.5500000,330.6400000,1300
US1.AAPL,1,20200608,191100,330.6300000,330.7000000,330.5700000,330.6700000,2637
US1.AAPL,1,20200608,191200,330.6300000,330.6300000,330.5300000,330.5900000,700
US1.AAPL,1,20200608,191300,330.6300000,330.6500000,330.4700000,330.5000000,1201
US1.AAPL,1,20200608,191400,330.4500000,330.4600000,330.2300000,330.2300000,2600
US1.AAPL,1,20200608,191500,330.2400000,330.2400000,329.8400000,329.8400000,10304
US1.AAPL,1,20200608,191600,329.8900000,330.1600000,329.8700000,330.1500000,2617
US1.AAPL,1,20200608,191700,330.1200000,330.1200000,330.0400000,330.0400000,1700
US1.AAPL,1,20200608,191800,330.0100000,330.0100000,329.9300000,330.0000000,1200
US1.AAPL,1,20200608,191900,329.9500000,330.1000000,329.9500000,330.0200000,1748
US1.AAPL,1,20200608,192000,330.0100000,330.1300000,330.0100000,330.1300000,2154
US1.AAPL,1,20200608,192100,330.1100000,330.2000000,330.0500000,330.1700000,1558
US1.AAPL,1,20200608,192200,330.1700000,330.1700000,330.1600000,330.1600000,1800
US1.AAPL,1,20200608,192300,330.1400000,330.1400000,330.0100000,330.0100000,1400
US1.AAPL,1,20200608,192400,330.0800000,330.1400000,330.0500000,330.0600000,1100
US1.AAPL,1,20200608,192500,330.0100000,330.1600000,329.9500000,330.1200000,1918
US1.AAPL,1,20200608,192600,330.1500000,330.1500000,330.0300000,330.0900000,700
US1.AAPL,1,20200608,192700,330.0900000,330.0900000,330.0700000,330.0900000,349
US1.AAPL,1,20200608,192800,330.1000000,330.1800000,330.0800000,330.1800000,2049
US1.AAPL,1,20200608,192900,330.1500000,330.1800000,330.0400000,330.0400000,1200
US1.AAPL,1,20200608,193000,330.0000000,330.0300000,329.9600000,329.9800000,2150
US1.AAPL,1,20200608,193100,330.0000000,330.1000000,330.0000000,330.0900000,1904
US1.AAPL,1,20200608,193200,330.0000000,330.1100000,329.9300000,330.1100000,2924
US1.AAPL,1,20200608,193300,330.1600000,330.2600000,330.1600000,330.1900000,870
US1.AAPL,1,20200608,193400,330.0800000,330.1400000,330.0400000,330.1400000,1100
US1.AAPL,1,20200608,193500,330.1500000,330.1700000,330.0700000,330.0700000,700
US1.AAPL,1,20200608,193600,330.0400000,330.0500000,330.0200000,330.0200000,900
US1.AAPL,1,20200608,193700,330.1400000,330.1400000,330.0900000,330.0900000,500
US1.AAPL,1,20200608,193800,330.0900000,330.1100000,330.0500000,330.1000000,1000
US1.AAPL,1,20200608,193900,330.0500000,330.0700000,330.0200000,330.0500000,1200
US1.AAPL,1,20200608,194000,330.0600000,330.0600000,329.9800000,330.0300000,1521
US1.AAPL,1,20200608,194100,330.0400000,330.1400000,330.0300000,330.1400000,1400
US1.AAPL,1,20200608,194200,330.1000000,330.1500000,330.0800000,330.1200000,1356
US1.AAPL,1,20200608,194300,330.1300000,330.1300000,330.0100000,330.0400000,1400
US1.AAPL,1,20200608,194400,330.0600000,330.1200000,330.0500000,330.1200000,1000
US1.AAPL,1,20200608,194500,330.1300000,330.3700000,330.1300000,330.3700000,2619
US1.AAPL,1,20200608,194600,330.3500000,330.3500000,330.1900000,330.2200000,1200
US1.AAPL,1,20200608,194700,330.2200000,330.2400000,330.2200000,330.2400000,500
US1.AAPL,1,20200608,194800,330.2500000,330.2800000,330.2500000,330.2800000,300
US1.AAPL,1,20200608,194900,330.3500000,330.3500000,330.2400000,330.3000000,1081
US1.AAPL,1,20200608,195000,330.3100000,330.3400000,330.2900000,330.3100000,800
US1.AAPL,1,20200608,195100,330.3900000,330.4900000,330.3900000,330.4800000,1998
US1.AAPL,1,20200608,195200,330.4900000,330.5000000,330.4100000,330.5000000,1000
US1.AAPL,1,20200608,195300,330.4800000,330.4800000,330.4300000,330.4300000,700
US1.AAPL,1,20200608,195400,330.4900000,330.5200000,330.4600000,330.5100000,1000
US1.AAPL,1,20200608,195500,330.5300000,330.5300000,330.4600000,330.4800000,500
US1.AAPL,1,20200608,195600,330.4900000,330.5800000,330.4300000,330.5500000,1665
US1.AAPL,1,20200608,195700,330.5700000,330.6100000,330.5000000,330.5300000,1500
US1.AAPL,1,20200608,195800,330.5000000,330.5100000,330.4400000,330.4900000,1479
US1.AAPL,1,20200608,195900,330.4900000,330.6100000,330.4900000,330.6100000,1362
US1.AAPL,1,20200608,200000,330.6300000,330.6300000,330.4800000,330.4800000,900
US1.AAPL,1,20200608,200100,330.5300000,330.5900000,330.3700000,330.3700000,1293
US1.AAPL,1,20200608,200200,330.4150000,330.4800000,330.3400000,330.3400000,1590
US1.AAPL,1,20200608,200300,330.3100000,330.3500000,330.2200000,330.2800000,1566
US1.AAPL,1,20200608,200400,330.2400000,330.2400000,330.2000000,330.2000000,1100
US1.AAPL,1,20200608,200500,330.2100000,330.2100000,330.1500000,330.1900000,2100
US1.AAPL,1,20200608,200600,330.1800000,330.2400000,330.1400000,330.1500000,2600
US1.AAPL,1,20200608,200700,330.1500000,330.1500000,329.9900000,330.0400000,3379
US1.AAPL,1,20200608,200800,330.0000000,330.0400000,330.0000000,330.0400000,500
US1.AAPL,1,20200608,200900,330.0400000,330.1600000,330.0400000,330.0600000,2600
US1.AAPL,1,20200608,201000,330.0300000,330.1500000,330.0300000,330.1400000,2531
US1.AAPL,1,20200608,201100,330.1400000,330.4100000,330.1100000,330.3400000,6158
US1.AAPL,1,20200608,201200,330.3400000,330.3700000,330.2700000,330.3500000,4758
US1.AAPL,1,20200608,201300,330.3700000,330.3800000,330.1800000,330.1800000,3800
US1.AAPL,1,20200608,201400,330.2000000,330.2400000,330.1700000,330.1700000,700
US1.AAPL,1,20200608,201500,330.1900000,330.1900000,330.1300000,330.1300000,874
US1.AAPL,1,20200608,201600,330.0800000,330.1800000,330.0700000,330.1200000,1400
US1.AAPL,1,20200608,201700,330.1100000,330.2400000,330.1100000,330.2200000,1100
US1.AAPL,1,20200608,201800,330.2000000,330.2400000,330.1900000,330.2400000,1100
US1.AAPL,1,20200608,201900,330.2500000,330.4600000,330.2500000,330.3300000,2992
US1.AAPL,1,20200608,202000,330.3500000,330.4000000,330.3500000,330.3700000,800
US1.AAPL,1,20200608,202100,330.4000000,330.5500000,330.4000000,330.5500000,1788
US1.AAPL,1,20200608,202200,330.5900000,330.6800000,330.5700000,330.5700000,3669
US1.AAPL,1,20200608,202300,330.5800000,330.5900000,330.5400000,330.5400000,1100
US1.AAPL,1,20200608,202400,330.5100000,330.5200000,330.4200000,330.4500000,1500
US1.AAPL,1,20200608,202500,330.4500000,330.4500000,330.4100000,330.4300000,900
US1.AAPL,1,20200608,202600,330.3950000,330.4400000,330.3400000,330.4200000,3400
US1.AAPL,1,20200608,202700,330.4500000,330.5400000,330.4500000,330.5200000,1387
US1.AAPL,1,20200608,202800,330.5100000,330.5100000,330.3600000,330.4500000,2399
US1.AAPL,1,20200608,202900,330.4900000,330.5400000,330.4800000,330.5100000,1000
US1.AAPL,1,20200608,203000,330.5200000,330.6800000,330.5200000,330.6800000,3979
US1.AAPL,1,20200608,203100,330.6800000,330.7700000,330.6800000,330.7500000,2700
US1.AAPL,1,20200608,203200,330.7500000,330.8100000,330.7400000,330.7600000,1900
US1.AAPL,1,20200608,203300,330.6600000,330.6600000,330.5900000,330.6100000,2200
US1.AAPL,1,20200608,203400,330.5800000,330.6100000,330.5300000,330.5700000,1500
US1.AAPL,1,20200608,203500,330.6400000,331.0000000,330.6400000,330.9900000,9807
US1.AAPL,1,20200608,203600,330.9900000,331.0000000,330.7800000,330.8400000,4846
US1.AAPL,1,20200608,203700,330.8100000,330.8400000,330.7800000,330.8000000,1703
US1.AAPL,1,20200608,203800,330.7900000,330.8000000,330.7300000,330.7800000,1398
US1.AAPL,1,20200608,203900,330.7800000,331.0000000,330.7800000,330.9200000,3712
US1.AAPL,1,20200608,204000,330.8900000,331.0700000,330.8900000,331.0700000,5889
US1.AAPL,1,20200608,204100,331.0700000,331.1500000,331.0400000,331.1200000,2894
US1.AAPL,1,20200608,204200,331.1600000,331.1800000,331.1300000,331.1400000,3300
US1.AAPL,1,20200608,204300,331.1500000,331.1500000,331.0800000,331.0800000,2994
US1.AAPL,1,20200608,204400,331.0800000,331.2200000,331.0800000,331.1900000,1500
US1.AAPL,1,20200608,204500,331.2100000,331.2400000,331.1600000,331.1600000,2016
US1.AAPL,1,20200608,204600,331.1700000,331.1800000,331.1300000,331.1800000,2116
US1.AAPL,1,20200608,204700,331.1800000,331.2700000,331.1800000,331.2200000,1782
US1.AAPL,1,20200608,204800,331.2200000,331.3400000,331.2200000,331.3400000,6470
US1.AAPL,1,20200608,204900,331.3600000,331.4700000,331.3600000,331.4600000,3234
US1.AAPL,1,20200608,205000,331.4700000,331.6100000,331.4600000,331.5900000,8051
US1.AAPL,1,20200608,205100,331.6000000,331.6300000,331.5000000,331.5000000,4999
US1.AAPL,1,20200608,205200,331.5700000,331.5900000,331.5700000,331.5900000,700
US1.AAPL,1,20200608,205300,331.5700000,331.5700000,331.5400000,331.5500000,600
US1.AAPL,1,20200608,205400,331.5600000,331.5900000,331.5600000,331.5800000,800
US1.AAPL,1,20200608,205500,331.5700000,331.6000000,331.5700000,331.5900000,1000
US1.AAPL,1,20200608,205600,331.6000000,331.7000000,331.5900000,331.7000000,6135
US1.AAPL,1,20200608,205700,331.7200000,331.7800000,331.6300000,331.7700000,4316
US1.AAPL,1,20200608,205800,331.8100000,332.0400000,331.8100000,331.9000000,14078
US1.AAPL,1,20200608,205900,331.9000000,332.2400000,331.9000000,332.2000000,5550
US1.AAPL,1,20200608,210000,332.1500000,332.3800000,332.1500000,332.3800000,2125
US1.AAPL,1,20200608,210100,332.4100000,332.4100000,332.1700000,332.2000000,5776
US1.AAPL,1,20200608,210200,332.2200000,332.6400000,332.2000000,332.5900000,5367
US1.AAPL,1,20200608,210300,332.5900000,332.5900000,332.3400000,332.3800000,1605
US1.AAPL,1,20200608,210400,332.3800000,332.5000000,332.3400000,332.5000000,1825
US1.AAPL,1,20200608,210500,332.4700000,332.5900000,332.4300000,332.5900000,2186
US1.AAPL,1,20200608,210600,332.5900000,332.6200000,332.4500000,332.5000000,2000
US1.AAPL,1,20200608,210700,332.4700000,332.4700000,332.3200000,332.3300000,2382
US1.AAPL,1,20200608,210800,332.3000000,332.3600000,332.2800000,332.3600000,2500
US1.AAPL,1,20200608,210900,332.3800000,332.3800000,332.2100000,332.2800000,5500
US1.AAPL,1,20200608,211000,332.2900000,332.2900000,332.1100000,332.1400000,2890
US1.AAPL,1,20200608,211100,332.1900000,332.2100000,332.0700000,332.1400000,1200
US1.AAPL,1,20200608,211200,332.1100000,332.1200000,332.0600000,332.1100000,1682
US1.AAPL,1,20200608,211300,332.0900000,332.1300000,331.9500000,332.1300000,4200
US1.AAPL,1,20200608,211400,332.1200000,332.1400000,332.0300000,332.1100000,3074
US1.AAPL,1,20200608,211500,332.1000000,332.1900000,332.1000000,332.1900000,2442
US1.AAPL,1,20200608,211600,332.1900000,332.3300000,332.1900000,332.3300000,2900
US1.AAPL,1,20200608,211700,332.3300000,332.3900000,332.2800000,332.2800000,1700
US1.AAPL,1,20200608,211800,332.2600000,332.2600000,332.1100000,332.1400000,3000
US1.AAPL,1,20200608,211900,332.1100000,332.1500000,332.1100000,332.1400000,1300
US1.AAPL,1,20200608,212000,332.1500000,332.2500000,332.1500000,332.2500000,1300
US1.AAPL,1,20200608,212100,332.2400000,332.2600000,332.1300000,332.2400000,4950
US1.AAPL,1,20200608,212200,332.2200000,332.2600000,332.2100000,332.2100000,1492
US1.AAPL,1,20200608,212300,332.2200000,332.3200000,332.2200000,332.2800000,2390
US1.AAPL,1,20200608,212400,332.2700000,332.3000000,332.2700000,332.2800000,1349
US1.AAPL,1,20200608,212500,332.2300000,332.4300000,332.2200000,332.4300000,2700
US1.AAPL,1,20200608,212600,332.4200000,332.5300000,332.3600000,332.5300000,2600
US1.AAPL,1,20200608,212700,332.5400000,332.6900000,332.5100000,332.6700000,5015
US1.AAPL,1,20200608,212800,332.6700000,332.7700000,332.6000000,332.7200000,8336
US1.AAPL,1,20200608,212900,332.6900000,332.6900000,332.5700000,332.6000000,2870
US1.AAPL,1,20200608,213000,332.6100000,332.7600000,332.6100000,332.7000000,3000
US1.AAPL,1,20200608,213100,332.6800000,332.7100000,332.6100000,332.6700000,1459
US1.AAPL,1,20200608,213200,332.6300000,332.6800000,332.6100000,332.6300000,2700
US1.AAPL,1,20200608,213300,332.6300000,332.6400000,332.5300000,332.6400000,4554
US1.AAPL,1,20200608,213400,332.6100000,332.6300000,332.5900000,332.6200000,1400
US1.AAPL,1,20200608,213500,332.6300000,332.6900000,332.6100000,332.6900000,4695
US1.AAPL,1,20200608,213600,332.6800000,332.8500000,332.6800000,332.8400000,5686
US1.AAPL,1,20200608,213700,332.8600000,332.9400000,332.8200000,332.8500000,3100
US1.AAPL,1,20200608,213800,332.8200000,332.9300000,332.8200000,332.8300000,2200
US1.AAPL,1,20200608,213900,332.7900000,332.8200000,332.7800000,332.7800000,1600
US1.AAPL,1,20200608,214000,332.8100000,332.9800000,332.8100000,332.9800000,5393
US1.AAPL,1,20200608,214100,333.0000000,333.0500000,332.9500000,332.9500000,9270
US1.AAPL,1,20200608,214200,332.9400000,333.0400000,332.8900000,333.0400000,7964
US1.AAPL,1,20200608,214300,333.0200000,333.0400000,332.9200000,333.0000000,3900
US1.AAPL,1,20200608,214400,333.0200000,333.0200000,332.8500000,332.9100000,3400
US1.AAPL,1,20200608,214500,332.8100000,332.8300000,332.6600000,332.6900000,5362
US1.AAPL,1,20200608,214600,332.6800000,332.6800000,332.3400000,332.4000000,7802
