<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,15,20190702,200000,201.7400000,202.0500000,201.7400000,202.0300000,18101
US1.AAPL,15,20190702,201500,202.0400000,202.1900000,201.8000000,202.1400000,14566
US1.AAPL,15,20190702,203000,202.1500000,202.1500000,201.7800000,201.9000000,19614
US1.AAPL,15,20190702,204500,201.8500000,202.0000000,201.8500000,201.9700000,13828
US1.AAPL,15,20190702,210000,201.9700000,202.1500000,201.9500000,202.0500000,14479
US1.AAPL,15,20190702,211500,202.0500000,202.2400000,201.9400000,202.2200000,20598
US1.AAPL,15,20190702,213000,202.2300000,202.2400000,202.0400000,202.0700000,17430
US1.AAPL,15,20190702,214500,202.0900000,202.2400000,202.0900000,202.1800000,19594
US1.AAPL,15,20190702,220000,202.1800000,202.2400000,202.0400000,202.1900000,7500
US1.AAPL,15,20190702,221500,202.1800000,202.5900000,202.1800000,202.4000000,42894
US1.AAPL,15,20190702,223000,202.4700000,202.5100000,202.3400000,202.4800000,14655
US1.AAPL,15,20190702,224500,202.4900000,202.5900000,202.3300000,202.3300000,19785
US1.AAPL,15,20190702,230000,202.3400000,202.7800000,202.2500000,202.7300000,54738
US1.AAPL,15,20190703,164500,203.1800000,203.5000000,202.7000000,203.3800000,45258
US1.AAPL,15,20190703,170000,203.3600000,203.4500000,202.9000000,203.2800000,25879
US1.AAPL,15,20190703,171500,203.2700000,203.3600000,202.9800000,203.1400000,24060
US1.AAPL,15,20190703,173000,203.1000000,203.3600000,203.1000000,203.3400000,25843
US1.AAPL,15,20190703,174500,203.3300000,203.6700000,203.2000000,203.6000000,33783
US1.AAPL,15,20190703,180000,203.6300000,203.8100000,203.5200000,203.7100000,24873
US1.AAPL,15,20190703,181500,203.6900000,203.7500000,203.5800000,203.6000000,20570
US1.AAPL,15,20190703,183000,203.5400000,203.6400000,203.4400000,203.5900000,20379
US1.AAPL,15,20190703,184500,203.5800000,203.8600000,203.5400000,203.7300000,22790
US1.AAPL,15,20190703,190000,203.7000000,203.7500000,203.6200000,203.7100000,17246
US1.AAPL,15,20190703,191500,203.7000000,203.8700000,203.6900000,203.8400000,18786
US1.AAPL,15,20190703,193000,203.8200000,204.0100000,203.8000000,203.9300000,25334
US1.AAPL,15,20190703,194500,203.9200000,204.1900000,203.8600000,203.9200000,36783
US1.AAPL,15,20190703,200000,203.9400000,204.4200000,203.8300000,204.4000000,52226
US1.AAPL,15,20190705,164500,203.0400000,204.3500000,202.9500000,204.0600000,61165
US1.AAPL,15,20190705,170000,204.0900000,204.4600000,203.8100000,203.9300000,48390
US1.AAPL,15,20190705,171500,203.9500000,204.4200000,203.7950000,204.2700000,43986
US1.AAPL,15,20190705,173000,204.2900000,204.4600000,203.7100000,203.7800000,36073
US1.AAPL,15,20190705,174500,203.8300000,203.8300000,203.4300000,203.5900000,34481
US1.AAPL,15,20190705,180000,203.6200000,204.0400000,203.5400000,203.8100000,35479
US1.AAPL,15,20190705,181500,203.8400000,203.9300000,203.6000000,203.8700000,18203
US1.AAPL,15,20190705,183000,203.8800000,204.0000000,203.7500000,203.9100000,17039
US1.AAPL,15,20190705,184500,203.8700000,203.9700000,203.7600000,203.7700000,16210
US1.AAPL,15,20190705,190000,203.8100000,203.9300000,203.6100000,203.8900000,14893
US1.AAPL,15,20190705,191500,203.9100000,204.0500000,203.7850000,204.0500000,13946
US1.AAPL,15,20190705,193000,204.0700000,204.3900000,204.0700000,204.3000000,20700
US1.AAPL,15,20190705,194500,204.3100000,204.5300000,204.2900000,204.4200000,20691
US1.AAPL,15,20190705,200000,204.4200000,204.5000000,204.2700000,204.2800000,19049
US1.AAPL,15,20190705,201500,204.3200000,204.4000000,204.1600000,204.3100000,10926
US1.AAPL,15,20190705,203000,204.3000000,204.6900000,204.2600000,204.6400000,13059
US1.AAPL,15,20190705,204500,204.7000000,204.9000000,204.6100000,204.8900000,24055
US1.AAPL,15,20190705,210000,204.9100000,204.9600000,204.7900000,204.7900000,25545
US1.AAPL,15,20190705,211500,204.8100000,204.8900000,204.6900000,204.7300000,25946
US1.AAPL,15,20190705,213000,204.7300000,204.9400000,204.7050000,204.9100000,29820
US1.AAPL,15,20190705,214500,204.8900000,204.9900000,204.8100000,204.9600000,25016
US1.AAPL,15,20190705,220000,204.9600000,205.0800000,204.9200000,205.0200000,49511
US1.AAPL,15,20190705,221500,205.0200000,205.0300000,204.5500000,204.7000000,33165
US1.AAPL,15,20190705,223000,204.7000000,204.8000000,204.5300000,204.7700000,25774
US1.AAPL,15,20190705,224500,204.8500000,204.8700000,204.5250000,204.5400000,36365
US1.AAPL,15,20190705,230000,204.5100000,204.5400000,203.7300000,204.2200000,61798
US1.AAPL,15,20190708,164500,200.8100000,201.3800000,199.3100000,199.5800000,101678
US1.AAPL,15,20190708,170000,199.5850000,199.6500000,198.4100000,198.8500000,111615
US1.AAPL,15,20190708,171500,198.8550000,199.5900000,198.7500000,199.4800000,77660
US1.AAPL,15,20190708,173000,199.5000000,199.7200000,199.2300000,199.6100000,53099
US1.AAPL,15,20190708,174500,199.5100000,199.7300000,199.1000000,199.7000000,45767
US1.AAPL,15,20190708,180000,199.6700000,199.8600000,199.0200000,199.2700000,52587
US1.AAPL,15,20190708,181500,199.2700000,199.7400000,199.2700000,199.7400000,23394
US1.AAPL,15,20190708,183000,199.7000000,200.1800000,199.3300000,200.1500000,73460
US1.AAPL,15,20190708,184500,200.0400000,200.0500000,199.5900000,199.6700000,38868
US1.AAPL,15,20190708,190000,199.6350000,199.9300000,199.5300000,199.9300000,25429
US1.AAPL,15,20190708,191500,199.9300000,199.9500000,199.6700000,199.9400000,28860
US1.AAPL,15,20190708,193000,199.9200000,200.0800000,199.7400000,199.8700000,21136
US1.AAPL,15,20190708,194500,199.9200000,200.0700000,199.7700000,199.9000000,17680
US1.AAPL,15,20190708,200000,199.9000000,199.9900000,199.7800000,199.9900000,15765
US1.AAPL,15,20190708,201500,200.0000000,200.0900000,199.8300000,199.9700000,16731
US1.AAPL,15,20190708,203000,200.0000000,200.0300000,199.7900000,199.8900000,15201
US1.AAPL,15,20190708,204500,199.9000000,199.9700000,199.6400000,199.7200000,18596
US1.AAPL,15,20190708,210000,199.7000000,199.7400000,199.5500000,199.6300000,17592
US1.AAPL,15,20190708,211500,199.6500000,199.7300000,199.4800000,199.6000000,21606
US1.AAPL,15,20190708,213000,199.5700000,199.6000000,199.3200000,199.3500000,29639
US1.AAPL,15,20190708,214500,199.3400000,199.9600000,199.3200000,199.9300000,36329
US1.AAPL,15,20190708,220000,199.9600000,200.0200000,199.8100000,199.9900000,35478
US1.AAPL,15,20190708,221500,200.0000000,200.0600000,199.7800000,199.9900000,32228
US1.AAPL,15,20190708,223000,200.0000000,200.1700000,199.8700000,199.9300000,39590
US1.AAPL,15,20190708,224500,199.9700000,200.0500000,199.8900000,199.9400000,45117
US1.AAPL,15,20190708,230000,199.9600000,200.0000000,199.7600000,199.9900000,54885
US1.AAPL,15,20190709,164500,199.2100000,200.3400000,198.8300000,199.7000000,139272
US1.AAPL,15,20190709,170000,199.7800000,200.3300000,199.7500000,200.1700000,92283
US1.AAPL,15,20190709,171500,200.2400000,200.7600000,200.2400000,200.3800000,57068
US1.AAPL,15,20190709,173000,200.3900000,200.6900000,199.9500000,200.2600000,78919
US1.AAPL,15,20190709,174500,200.1900000,200.5800000,200.1900000,200.4900000,41088
US1.AAPL,15,20190709,180000,200.4900000,200.5000000,199.9500000,200.0600000,42456
US1.AAPL,15,20190709,181500,200.0500000,200.3600000,199.8000000,200.1000000,44085
US1.AAPL,15,20190709,183000,200.1000000,200.2200000,200.0300000,200.1500000,29643
US1.AAPL,15,20190709,184500,200.1550000,200.3400000,200.0800000,200.3400000,21694
US1.AAPL,15,20190709,190000,200.3400000,200.8100000,200.3400000,200.7800000,29716
US1.AAPL,15,20190709,191500,200.7700000,200.9700000,200.6500000,200.9300000,28795
US1.AAPL,15,20190709,193000,200.9300000,201.1000000,200.9300000,201.0300000,25890
US1.AAPL,15,20190709,194500,201.0600000,201.2300000,201.0600000,201.1300000,28397
US1.AAPL,15,20190709,200000,201.1600000,201.1800000,200.9200000,200.9300000,24544
US1.AAPL,15,20190709,201500,200.9500000,201.0300000,200.7600000,200.9900000,17862
US1.AAPL,15,20190709,203000,200.9800000,201.0800000,200.9200000,201.0200000,15356
US1.AAPL,15,20190709,204500,201.0200000,201.1800000,200.9900000,201.1800000,21331
US1.AAPL,15,20190709,210000,201.1800000,201.3700000,201.1500000,201.3700000,16184
US1.AAPL,15,20190709,211500,201.3700000,201.4800000,201.1800000,201.2800000,35678
US1.AAPL,15,20190709,213000,201.3000000,201.3600000,201.1000000,201.1200000,17708
US1.AAPL,15,20190709,214500,201.1500000,201.1900000,201.0200000,201.1300000,15113
US1.AAPL,15,20190709,220000,201.1500000,201.2300000,201.0300000,201.0800000,18045
US1.AAPL,15,20190709,221500,201.0800000,201.1300000,200.7300000,200.8000000,34948
US1.AAPL,15,20190709,223000,200.7650000,200.9000000,200.6200000,200.7750000,28857
US1.AAPL,15,20190709,224500,200.8300000,201.0800000,200.7500000,201.0700000,33522
US1.AAPL,15,20190709,230000,201.1000000,201.4400000,201.0450000,201.2500000,87269
US1.AAPL,15,20190710,164500,201.9450000,203.3900000,201.5900000,202.9800000,101360
US1.AAPL,15,20190710,170000,203.0200000,203.7100000,203.0200000,203.5100000,71734
US1.AAPL,15,20190710,171500,203.5000000,203.5800000,203.0300000,203.1700000,71871
US1.AAPL,15,20190710,173000,203.1900000,203.4800000,202.8400000,202.8400000,42860
US1.AAPL,15,20190710,174500,202.8700000,203.1600000,202.7800000,203.1100000,35571
US1.AAPL,15,20190710,180000,203.1000000,203.4400000,202.5300000,202.5700000,40854
US1.AAPL,15,20190710,181500,202.5200000,202.8500000,202.3500000,202.5400000,26776
US1.AAPL,15,20190710,183000,202.5500000,202.5800000,202.1900000,202.2500000,31591
US1.AAPL,15,20190710,184500,202.2700000,202.7600000,202.2500000,202.7000000,28872
US1.AAPL,15,20190710,190000,202.7700000,203.3700000,202.7600000,203.2900000,25479
US1.AAPL,15,20190710,191500,203.3200000,203.4800000,203.1700000,203.2300000,20782
US1.AAPL,15,20190710,193000,203.2400000,203.2400000,202.8750000,203.0200000,15256
US1.AAPL,15,20190710,194500,203.0200000,203.3000000,202.9700000,203.1500000,18183
US1.AAPL,15,20190710,200000,203.1200000,203.3000000,203.1000000,203.1950000,16484
US1.AAPL,15,20190710,201500,203.1950000,203.2800000,203.1000000,203.1400000,18764
US1.AAPL,15,20190710,203000,203.1400000,203.4400000,203.1250000,203.4100000,17874
US1.AAPL,15,20190710,204500,203.3600000,203.5600000,203.3550000,203.5400000,17286
US1.AAPL,15,20190710,210000,203.5200000,203.5450000,203.3200000,203.3200000,14396
US1.AAPL,15,20190710,211500,203.3900000,203.5800000,203.0100000,203.0100000,28331
US1.AAPL,15,20190710,213000,203.0100000,203.0100000,202.7100000,202.9000000,21598
US1.AAPL,15,20190710,214500,202.9000000,203.2900000,202.8900000,203.2500000,17860
US1.AAPL,15,20190710,220000,203.2000000,203.2300000,202.8600000,203.2200000,18451
US1.AAPL,15,20190710,221500,203.2000000,203.4150000,203.0100000,203.4000000,23053
US1.AAPL,15,20190710,223000,203.3700000,203.4600000,203.2200000,203.4300000,24176
US1.AAPL,15,20190710,224500,203.4300000,203.5150000,203.1900000,203.2800000,36218
US1.AAPL,15,20190710,230000,203.2600000,203.4100000,203.0300000,203.1700000,53949
US1.AAPL,15,20190711,164500,203.1600000,204.3800000,203.1300000,203.9700000,81184
US1.AAPL,15,20190711,170000,204.0000000,204.1100000,203.5350000,203.9500000,72863
US1.AAPL,15,20190711,171500,203.9700000,204.1100000,203.3700000,203.6100000,75452
US1.AAPL,15,20190711,173000,203.5800000,203.7300000,203.4700000,203.5200000,43123
US1.AAPL,15,20190711,174500,203.4900000,203.7200000,203.3400000,203.4900000,42278
US1.AAPL,15,20190711,180000,203.5400000,204.0400000,203.5100000,203.9800000,52075
US1.AAPL,15,20190711,181500,203.9600000,204.2500000,203.9200000,204.2000000,59357
US1.AAPL,15,20190711,183000,204.1900000,204.3500000,204.0200000,204.1000000,40431
US1.AAPL,15,20190711,184500,204.0900000,204.2200000,203.8900000,204.0100000,23043
US1.AAPL,15,20190711,190000,204.0400000,204.2400000,204.0100000,204.1100000,24828
US1.AAPL,15,20190711,191500,204.1400000,204.2300000,203.9400000,204.0600000,34220
US1.AAPL,15,20190711,193000,204.0500000,204.0700000,203.7700000,203.9800000,21026
US1.AAPL,15,20190711,194500,203.9700000,204.0000000,203.8200000,203.9000000,21430
US1.AAPL,15,20190711,200000,203.9100000,203.9100000,203.6800000,203.7700000,23525
US1.AAPL,15,20190711,201500,203.7450000,203.7600000,203.4300000,203.4900000,24303
