<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,15,20190716,190000,238.0100000,238.0100000,238.0100000,238.0100000,1869720
GAZP,15,20190717,101500,223.5600000,224.0300000,220.7200000,221.3700000,7105920
GAZP,15,20190717,103000,221.3600000,221.7300000,220.7700000,221.4000000,2620710
GAZP,15,20190717,104500,221.4000000,221.4000000,219.8000000,220.2900000,4367870
GAZP,15,20190717,110000,220.2500000,220.3000000,219.2000000,219.6000000,2653210
GAZP,15,20190717,111500,219.6200000,220.4400000,219.5500000,220.0300000,1291140
GAZP,15,20190717,113000,220.0700000,221.2300000,219.9500000,221.0800000,2029330
GAZP,15,20190717,114500,221.1000000,221.1700000,220.7700000,220.9500000,1211720
GAZP,15,20190717,120000,220.9500000,221.2000000,220.5800000,221.1000000,1216830
GAZP,15,20190717,121500,221.1000000,221.1700000,220.2600000,220.4500000,2038310
GAZP,15,20190717,123000,220.4100000,220.5400000,219.8300000,220.0300000,879150
GAZP,15,20190717,124500,220.0700000,220.4600000,220.0300000,220.2000000,694830
GAZP,15,20190717,130000,220.2500000,221.5300000,220.1100000,220.5300000,1073650
GAZP,15,20190717,131500,220.4500000,220.6200000,220.2800000,220.4000000,413110
GAZP,15,20190717,133000,220.4500000,220.6000000,220.1400000,220.4200000,687140
GAZP,15,20190717,134500,220.4700000,220.7800000,220.3300000,220.5900000,295690
GAZP,15,20190717,140000,220.6500000,220.7100000,220.4100000,220.5500000,499550
GAZP,15,20190717,141500,220.5500000,220.7100000,220.2700000,220.3200000,343790
GAZP,15,20190717,143000,220.3600000,220.3600000,220.0000000,220.0300000,761000
GAZP,15,20190717,144500,220.0600000,220.2700000,219.8200000,220.2300000,1051980
GAZP,15,20190717,150000,220.2300000,220.4600000,220.0800000,220.2200000,288440
GAZP,15,20190717,151500,220.2400000,221.0600000,220.1700000,220.7700000,738520
GAZP,15,20190717,153000,220.7300000,220.9000000,220.7000000,220.7000000,389800
GAZP,15,20190717,154500,220.7500000,220.7800000,220.2900000,220.5500000,356950
GAZP,15,20190717,160000,220.5800000,221.1000000,220.4600000,220.9800000,727770
GAZP,15,20190717,161500,220.9900000,221.0000000,220.6400000,220.7700000,876830
GAZP,15,20190717,163000,220.8100000,221.1300000,220.7700000,221.0100000,757350
GAZP,15,20190717,164500,221.0400000,221.1900000,220.7400000,220.8100000,782360
GAZP,15,20190717,170000,220.8400000,220.8500000,220.2800000,220.5700000,1102220
GAZP,15,20190717,171500,220.5500000,220.7000000,220.1700000,220.2300000,751140
GAZP,15,20190717,173000,220.1900000,220.2200000,219.5200000,219.5300000,1691410
GAZP,15,20190717,174500,219.5200000,219.7800000,219.0700000,219.3700000,2142820
GAZP,15,20190717,180000,219.4000000,219.4000000,218.6300000,219.2500000,1713150
GAZP,15,20190717,181500,219.2500000,219.9000000,218.8300000,219.7900000,1450250
GAZP,15,20190717,183000,219.8300000,220.4800000,219.6300000,220.2300000,1045180
GAZP,15,20190717,184500,220.2300000,220.3900000,219.2600000,219.4200000,1062350
GAZP,15,20190717,190000,220.1900000,220.1900000,220.1900000,220.1900000,2048010
GAZP,15,20190718,101500,219.0000000,219.4900000,218.2700000,218.7300000,2237340
GAZP,15,20190718,103000,218.7300000,218.8300000,217.0500000,218.0600000,2143250
GAZP,15,20190718,104500,218.0700000,218.5900000,218.0300000,218.1600000,538410
GAZP,15,20190718,110000,218.1600000,218.2400000,217.5600000,217.8900000,894030
GAZP,15,20190718,111500,217.8200000,217.9200000,217.4400000,217.6600000,562170
GAZP,15,20190718,113000,217.6600000,217.9600000,217.5900000,217.7000000,306060
GAZP,15,20190718,114500,217.7000000,218.0000000,217.6100000,217.7700000,252770
GAZP,15,20190718,120000,217.8100000,217.8400000,217.5100000,217.6700000,235070
GAZP,15,20190718,121500,217.7000000,217.7000000,216.4000000,216.9500000,1742580
GAZP,15,20190718,123000,216.9800000,217.3700000,216.7300000,216.7900000,606060
GAZP,15,20190718,124500,216.8600000,216.8700000,215.7700000,215.9400000,1999530
GAZP,15,20190718,130000,215.9400000,216.7000000,215.9400000,216.6000000,1054450
GAZP,15,20190718,131500,216.6000000,216.9800000,216.3000000,216.8800000,504850
GAZP,15,20190718,133000,216.8200000,217.6500000,216.7800000,217.5000000,1006870
GAZP,15,20190718,134500,217.5000000,217.9500000,217.4000000,217.4500000,625990
GAZP,15,20190718,140000,217.4500000,217.8900000,217.0900000,217.7700000,571740
GAZP,15,20190718,141500,217.7500000,218.0800000,217.7000000,217.8400000,658830
GAZP,15,20190718,143000,217.8500000,219.4500000,217.8000000,219.1500000,1552200
GAZP,15,20190718,144500,219.1500000,219.8000000,218.8200000,219.1700000,1389770
GAZP,15,20190718,150000,219.2200000,219.4800000,219.1500000,219.4000000,377250
GAZP,15,20190718,151500,219.4100000,219.7200000,219.1600000,219.7100000,509760
GAZP,15,20190718,153000,219.7100000,219.7100000,218.8400000,218.8400000,547900
GAZP,15,20190718,154500,218.8900000,219.2300000,218.8200000,219.1000000,392290
GAZP,15,20190718,160000,219.1000000,219.1900000,218.3500000,218.5400000,451820
GAZP,15,20190718,161500,218.5000000,218.5800000,217.7100000,217.7700000,631800
GAZP,15,20190718,163000,217.8000000,217.9000000,217.0700000,217.6200000,1224110
GAZP,15,20190718,164500,217.6200000,218.1100000,217.2400000,217.8900000,1510350
GAZP,15,20190718,170000,217.8400000,218.0200000,217.6300000,217.8000000,1061610
GAZP,15,20190718,171500,217.7700000,218.0900000,217.3900000,217.9900000,686120
GAZP,15,20190718,173000,217.9800000,218.6800000,217.9500000,218.6200000,422740
GAZP,15,20190718,174500,218.6700000,218.9600000,218.3600000,218.5200000,488550
GAZP,15,20190718,180000,218.5800000,218.7000000,218.1400000,218.5000000,354120
GAZP,15,20190718,181500,218.4500000,218.8300000,218.4400000,218.5400000,398880
GAZP,15,20190718,183000,218.5400000,218.6000000,218.3000000,218.5000000,856410
GAZP,15,20190718,184500,218.5100000,218.7000000,218.3100000,218.6400000,1156730
GAZP,15,20190718,190000,218.3000000,218.3000000,218.3000000,218.3000000,879890
GAZP,15,20190719,101500,219.4900000,220.4300000,219.3900000,219.4300000,2122610
GAZP,15,20190719,103000,219.4000000,219.8600000,218.9000000,219.5000000,899230
GAZP,15,20190719,104500,219.5000000,219.6000000,218.8000000,218.9500000,559610
GAZP,15,20190719,110000,218.9400000,219.2000000,218.8000000,218.9000000,492920
GAZP,15,20190719,111500,218.9000000,219.2400000,218.8000000,218.9900000,496590
GAZP,15,20190719,113000,218.9100000,219.1800000,218.5000000,219.0000000,865740
GAZP,15,20190719,114500,218.9200000,219.0900000,218.3500000,219.0500000,301760
GAZP,15,20190719,120000,218.9900000,219.4500000,218.9900000,219.2200000,348850
GAZP,15,20190719,121500,219.2100000,219.4600000,219.0200000,219.4200000,283390
GAZP,15,20190719,123000,219.4200000,219.5600000,219.3600000,219.4400000,248550
GAZP,15,20190719,124500,219.4600000,219.4700000,218.6500000,218.9100000,302090
GAZP,15,20190719,130000,218.9200000,219.2200000,218.7500000,219.1100000,212310
GAZP,15,20190719,131500,219.0400000,219.3000000,218.9600000,219.1500000,274400
GAZP,15,20190719,133000,219.1100000,219.5000000,219.1000000,219.3700000,224170
GAZP,15,20190719,134500,219.4300000,219.6000000,218.8400000,218.8400000,412970
GAZP,15,20190719,140000,218.9200000,219.2100000,218.7700000,218.8900000,399210
GAZP,15,20190719,141500,218.8900000,219.2100000,218.7700000,219.0100000,228140
GAZP,15,20190719,143000,219.0100000,219.1700000,218.9400000,219.0000000,127710
GAZP,15,20190719,144500,218.9500000,218.9900000,218.6200000,218.9900000,457140
GAZP,15,20190719,150000,218.9800000,218.9900000,218.8300000,218.9300000,74270
GAZP,15,20190719,151500,218.8700000,218.9500000,218.5500000,218.8400000,301210
GAZP,15,20190719,153000,218.8700000,219.0300000,218.8000000,218.9000000,199190
GAZP,15,20190719,154500,218.9000000,218.9000000,218.1500000,218.4700000,676490
GAZP,15,20190719,160000,218.5000000,218.5300000,218.3400000,218.3900000,206460
GAZP,15,20190719,161500,218.3900000,218.5900000,217.7100000,217.9900000,568500
GAZP,15,20190719,163000,217.9900000,218.1700000,217.8500000,218.1700000,247680
GAZP,15,20190719,164500,218.1600000,218.2000000,217.3000000,217.8000000,800630
GAZP,15,20190719,170000,217.7200000,217.7800000,217.2000000,217.5000000,596050
GAZP,15,20190719,171500,217.5000000,217.7500000,217.1000000,217.1100000,367600
GAZP,15,20190719,173000,217.1100000,217.3900000,217.0200000,217.2300000,571820
GAZP,15,20190719,174500,217.2300000,217.6200000,217.2300000,217.3600000,672240
GAZP,15,20190719,180000,217.3500000,217.4000000,217.0300000,217.1200000,435750
GAZP,15,20190719,181500,217.1200000,217.1500000,216.3300000,216.5000000,1298010
GAZP,15,20190719,183000,216.5000000,216.5600000,215.3700000,215.7100000,2230850
GAZP,15,20190719,184500,215.7100000,215.9900000,215.6300000,215.7400000,624320
GAZP,15,20190719,190000,216.0000000,216.0000000,216.0000000,216.0000000,865720
GAZP,15,20190722,101500,215.9600000,216.1500000,215.2300000,216.0900000,1302270
GAZP,15,20190722,103000,216.0200000,216.8400000,216.0000000,216.2900000,773700
GAZP,15,20190722,104500,216.3000000,216.4400000,214.3800000,215.2200000,1795060
GAZP,15,20190722,110000,215.2200000,215.2200000,214.1000000,214.8800000,1454190
GAZP,15,20190722,111500,214.8800000,215.4600000,214.7400000,215.1800000,911820
GAZP,15,20190722,113000,215.1200000,216.1800000,215.0200000,215.9600000,1458190
GAZP,15,20190722,114500,215.9200000,216.5600000,215.7500000,215.8000000,502690
GAZP,15,20190722,120000,215.8000000,216.1000000,215.5600000,215.9900000,429910
GAZP,15,20190722,121500,216.0000000,216.2000000,215.6200000,215.7600000,377910
GAZP,15,20190722,123000,215.6400000,216.0300000,215.6300000,215.8600000,266870
GAZP,15,20190722,124500,215.9000000,216.3700000,215.7300000,215.8300000,592520
GAZP,15,20190722,130000,215.7700000,215.8900000,215.5100000,215.7300000,481940
GAZP,15,20190722,131500,215.7500000,216.2000000,215.7500000,216.1700000,314660
GAZP,15,20190722,133000,216.2000000,216.2000000,215.8200000,215.9000000,176660
GAZP,15,20190722,134500,215.8900000,216.2200000,215.7800000,216.1000000,343770
GAZP,15,20190722,140000,216.1000000,217.4300000,216.0300000,217.2100000,1645550
GAZP,15,20190722,141500,217.2900000,220.0000000,217.0400000,219.3500000,4338740
GAZP,15,20190722,143000,219.3500000,219.7600000,218.8300000,219.0900000,1933970
GAZP,15,20190722,144500,219.1000000,219.2100000,218.8300000,219.1100000,1026460
GAZP,15,20190722,150000,219.1100000,219.8100000,219.0800000,219.3500000,1184970
GAZP,15,20190722,151500,219.3700000,219.5500000,218.8200000,218.9900000,602650
GAZP,15,20190722,153000,219.0100000,219.6000000,218.6100000,218.6900000,957440
GAZP,15,20190722,154500,218.6700000,219.0200000,218.3200000,218.5800000,396200
GAZP,15,20190722,160000,218.6100000,218.6700000,217.8400000,217.9400000,475330
GAZP,15,20190722,161500,217.9500000,218.0800000,217.5100000,218.0300000,753070
GAZP,15,20190722,163000,218.0400000,218.6300000,218.0400000,218.1300000,721300
GAZP,15,20190722,164500,218.1700000,218.2700000,217.7300000,217.9100000,555850
GAZP,15,20190722,170000,217.9100000,218.4300000,217.7300000,218.2900000,318920
GAZP,15,20190722,171500,218.3200000,219.3700000,218.2500000,218.9200000,1580750
GAZP,15,20190722,173000,218.9200000,219.2300000,218.4800000,218.8300000,1053180
GAZP,15,20190722,174500,218.8300000,218.9700000,218.4400000,218.6200000,427480
GAZP,15,20190722,180000,218.6200000,218.9000000,217.6600000,217.7500000,1065720
GAZP,15,20190722,181500,217.7300000,218.1000000,217.1700000,217.3000000,1349300
GAZP,15,20190722,183000,217.2700000,217.4500000,217.2000000,217.3900000,314750
GAZP,15,20190722,184500,217.3500000,217.4400000,217.1100000,217.3500000,644150
GAZP,15,20190722,190000,217.1200000,217.1200000,217.1200000,217.1200000,1143540
GAZP,15,20190723,101500,217.5000000,218.4800000,217.3200000,217.5600000,881060
GAZP,15,20190723,103000,217.5200000,219.4500000,217.2000000,219.0700000,1963230
GAZP,15,20190723,104500,219.0100000,219.0100000,218.3600000,218.7900000,839760
GAZP,15,20190723,110000,218.7100000,218.7500000,217.2900000,217.4500000,921320
GAZP,15,20190723,111500,217.5300000,217.5900000,216.7600000,217.3800000,1460570
GAZP,15,20190723,113000,217.3800000,217.6500000,217.2400000,217.5000000,588950
GAZP,15,20190723,114500,217.4900000,217.5000000,217.0000000,217.3800000,473100
GAZP,15,20190723,120000,217.3100000,218.2900000,217.2500000,218.0000000,1157690
GAZP,15,20190723,121500,218.0000000,218.1800000,217.5600000,218.1700000,283600
GAZP,15,20190723,123000,218.1700000,218.9000000,217.8200000,217.8500000,951800
GAZP,15,20190723,124500,217.8300000,218.1500000,217.7200000,218.0600000,237290
GAZP,15,20190723,130000,218.0600000,218.7400000,218.0000000,218.6900000,368140
GAZP,15,20190723,131500,218.7200000,219.1100000,218.5400000,218.6900000,1792450
GAZP,15,20190723,133000,218.6600000,218.8000000,218.4500000,218.5700000,192540
GAZP,15,20190723,134500,218.5800000,219.0000000,218.5500000,218.7300000,512580
GAZP,15,20190723,140000,218.7200000,220.4000000,218.0600000,219.8200000,3330930
GAZP,15,20190723,141500,219.7300000,220.3000000,219.5000000,220.0000000,940510
GAZP,15,20190723,143000,220.0200000,220.1100000,219.9100000,220.0300000,418240
GAZP,15,20190723,144500,220.0300000,220.3400000,219.0000000,220.0000000,1445890
GAZP,15,20190723,150000,220.0000000,221.1700000,219.7100000,220.9900000,2004480
GAZP,15,20190723,151500,221.0000000,221.0000000,220.6700000,220.8000000,455390
GAZP,15,20190723,153000,220.8000000,220.8900000,219.6200000,219.7500000,1614820
GAZP,15,20190723,154500,219.7500000,220.3100000,219.5000000,220.1200000,675680
GAZP,15,20190723,160000,220.1200000,220.1500000,219.8600000,219.9400000,458350
GAZP,15,20190723,161500,219.9100000,219.9200000,219.1800000,219.2900000,688580
GAZP,15,20190723,163000,219.3000000,219.4400000,218.1300000,218.5000000,1567840
GAZP,15,20190723,164500,218.4800000,218.5500000,217.9200000,217.9800000,836680
GAZP,15,20190723,170000,217.9500000,218.3500000,217.8500000,218.2900000,509570
GAZP,15,20190723,171500,218.2500000,218.3800000,217.9100000,218.0000000,431600
GAZP,15,20190723,173000,218.0400000,218.2000000,217.7000000,217.9500000,449050
GAZP,15,20190723,174500,217.9300000,218.6100000,217.8500000,218.2600000,546460
GAZP,15,20190723,180000,218.2200000,218.2500000,217.8200000,217.8700000,468500
GAZP,15,20190723,181500,217.9100000,217.9100000,217.0000000,217.2600000,1535940
GAZP,15,20190723,183000,217.2600000,217.3600000,217.0500000,217.1400000,967610
GAZP,15,20190723,184500,217.1300000,217.3300000,216.9200000,217.0700000,1262400
GAZP,15,20190723,190000,217.3900000,217.3900000,217.3900000,217.3900000,1456260
GAZP,15,20190724,101500,218.4700000,218.4700000,216.8900000,216.8900000,1597230
GAZP,15,20190724,103000,216.9200000,217.1400000,215.3800000,215.7500000,2815540
GAZP,15,20190724,104500,215.7500000,216.4000000,215.5500000,215.5600000,1288560
GAZP,15,20190724,110000,215.6000000,215.9400000,214.8100000,215.3500000,3339650
GAZP,15,20190724,111500,215.3500000,215.7000000,214.5200000,215.0700000,1940600
GAZP,15,20190724,113000,215.1100000,215.5900000,215.0200000,215.5900000,1077410
GAZP,15,20190724,114500,215.5900000,215.9800000,215.3800000,215.4200000,1243070
GAZP,15,20190724,120000,215.4400000,215.9000000,215.3700000,215.6400000,1600170
GAZP,15,20190724,121500,215.5600000,215.7000000,215.0000000,215.4800000,1039370
GAZP,15,20190724,123000,215.5400000,215.8400000,215.5400000,215.7000000,252310
GAZP,15,20190724,124500,215.6800000,215.7100000,215.4600000,215.5500000,218760
GAZP,15,20190724,130000,215.4700000,215.8700000,215.3200000,215.8700000,174820
GAZP,15,20190724,131500,215.8400000,216.5800000,215.8200000,216.2400000,915660
GAZP,15,20190724,133000,216.2400000,216.3000000,215.8100000,216.0000000,327290
GAZP,15,20190724,134500,216.0500000,216.1900000,215.8100000,216.0400000,207110
GAZP,15,20190724,140000,216.0000000,216.1700000,215.3000000,215.7300000,1367500
GAZP,15,20190724,141500,215.7200000,215.8900000,215.1500000,215.7200000,798010
GAZP,15,20190724,143000,215.7000000,216.0900000,215.5000000,216.0000000,269850
GAZP,15,20190724,144500,216.0000000,216.0900000,215.5100000,215.6500000,356400
GAZP,15,20190724,150000,215.6400000,215.6500000,215.2000000,215.4200000,512340
GAZP,15,20190724,151500,215.4200000,215.6400000,215.2000000,215.6000000,451410
GAZP,15,20190724,153000,215.6000000,215.7200000,215.3600000,215.3700000,269540
GAZP,15,20190724,154500,215.3900000,215.5400000,215.3400000,215.5400000,360510
GAZP,15,20190724,160000,215.5700000,215.8000000,215.0000000,215.1100000,1214860
GAZP,15,20190724,161500,215.1400000,215.2800000,214.6600000,214.8000000,1095270
GAZP,15,20190724,163000,214.7900000,214.9500000,214.5100000,214.6800000,794870
GAZP,15,20190724,164500,214.6900000,215.0000000,214.6000000,214.9200000,566650
GAZP,15,20190724,170000,214.9200000,215.2000000,214.4300000,214.5800000,1626360
GAZP,15,20190724,171500,214.6100000,214.6800000,213.0000000,213.3400000,3492680
GAZP,15,20190724,173000,213.3400000,213.7700000,212.9300000,213.0600000,1406870
GAZP,15,20190724,174500,213.0600000,213.2100000,212.0000000,212.8800000,3303400
GAZP,15,20190724,180000,212.8400000,212.8800000,211.5000000,211.7300000,1892520
GAZP,15,20190724,181500,211.6500000,212.3700000,210.5100000,212.0300000,3464760
GAZP,15,20190724,183000,212.0500000,212.3700000,211.8000000,212.0600000,1363750
GAZP,15,20190724,184500,212.0100000,212.0100000,211.3800000,211.3800000,873600
GAZP,15,20190724,190000,212.0000000,212.0000000,212.0000000,212.0000000,954030
GAZP,15,20190725,101500,208.0000000,209.8900000,206.0000000,209.2500000,13068960
GAZP,15,20190725,103000,209.3000000,213.7000000,209.0000000,213.5800000,7872930
GAZP,15,20190725,104500,213.5300000,217.5600000,213.0600000,216.7200000,12051240
GAZP,15,20190725,110000,216.7200000,219.4200000,216.5000000,217.1400000,7302140
GAZP,15,20190725,111500,217.0600000,217.7800000,216.5600000,217.7300000,1962740
GAZP,15,20190725,113000,217.7000000,218.2500000,217.2000000,218.1800000,1625100
GAZP,15,20190725,114500,218.1100000,219.2700000,217.7700000,218.0600000,3813810
GAZP,15,20190725,120000,218.0700000,218.9100000,217.8000000,218.7900000,1689080
GAZP,15,20190725,121500,218.7900000,220.5600000,218.5000000,220.3200000,6180660
GAZP,15,20190725,123000,220.3200000,222.5000000,220.1000000,222.0100000,6232390
GAZP,15,20190725,124500,222.0500000,222.2100000,221.0900000,221.2500000,3641580
GAZP,15,20190725,130000,221.2400000,223.6500000,221.2000000,223.4500000,4946190
GAZP,15,20190725,131500,223.3900000,223.5700000,221.7900000,222.8500000,3255230
GAZP,15,20190725,133000,222.7900000,228.9400000,222.7900000,228.5000000,14622060
GAZP,15,20190725,134500,228.5200000,228.7300000,224.8100000,224.9700000,6845780
GAZP,15,20190725,140000,224.9000000,226.2500000,223.6100000,226.0900000,3561630
GAZP,15,20190725,141500,226.0900000,226.8600000,223.1000000,224.7000000,3629130
GAZP,15,20190725,143000,224.7000000,225.3600000,224.5100000,225.2000000,1678610
GAZP,15,20190725,144500,225.2700000,225.3300000,224.5000000,225.1200000,997990
GAZP,15,20190725,150000,225.1100000,225.1400000,223.6100000,223.7400000,1473450
GAZP,15,20190725,151500,223.8200000,224.9600000,223.2400000,224.6000000,1481820
GAZP,15,20190725,153000,224.6400000,224.8700000,223.8000000,223.9900000,1623680
GAZP,15,20190725,154500,223.9900000,224.9700000,223.8700000,224.8500000,3124960
GAZP,15,20190725,160000,224.8500000,226.5000000,224.8500000,226.3300000,2577900
GAZP,15,20190725,161500,226.3200000,226.7600000,225.7600000,226.0900000,4020220
GAZP,15,20190725,163000,226.0500000,226.1400000,225.2500000,225.6000000,2103060
GAZP,15,20190725,164500,225.6000000,225.7600000,224.1500000,224.2100000,1960060
GAZP,15,20190725,170000,224.3100000,225.2000000,224.2000000,224.4000000,3159240
GAZP,15,20190725,171500,224.4300000,224.5200000,223.3500000,224.0000000,2271610
GAZP,15,20190725,173000,224.0000000,224.7400000,223.9300000,224.5000000,1281560
GAZP,15,20190725,174500,224.5300000,225.3300000,222.6600000,222.9600000,3242620
GAZP,15,20190725,180000,222.9300000,223.7100000,221.8000000,222.1900000,6365940
GAZP,15,20190725,181500,222.2500000,223.2800000,222.0000000,222.4300000,3804000
GAZP,15,20190725,183000,222.4300000,222.7000000,221.0000000,221.5000000,4083090
GAZP,15,20190725,184500,221.5000000,221.5000000,218.5000000,218.5000000,10125800
GAZP,15,20190725,190000,219.0000000,219.0000000,219.0000000,219.0000000,10600000
GAZP,15,20190726,101500,217.0000000,225.8800000,217.0000000,221.2100000,17676900
GAZP,15,20190726,103000,221.2200000,223.2000000,221.0000000,223.1500000,6606560
GAZP,15,20190726,104500,223.1800000,227.8900000,223.0000000,226.5800000,13493180
GAZP,15,20190726,110000,226.7300000,229.6200000,225.0900000,228.1500000,15276110
GAZP,15,20190726,111500,228.1500000,234.9900000,228.0000000,233.5600000,23102850
GAZP,15,20190726,113000,233.5600000,234.0000000,230.9700000,231.3100000,14048240
GAZP,15,20190726,114500,231.1300000,232.2700000,229.5100000,229.9100000,6337000
GAZP,15,20190726,120000,229.9000000,231.6500000,228.8300000,229.3600000,6116740
GAZP,15,20190726,121500,229.4700000,230.0000000,228.6400000,229.7300000,4609350
GAZP,15,20190726,123000,229.6900000,231.5000000,229.5000000,230.3300000,2798170
GAZP,15,20190726,124500,230.2900000,230.9000000,229.5600000,230.8800000,2017490
GAZP,15,20190726,130000,230.9000000,230.9000000,230.2500000,230.6300000,874760
GAZP,15,20190726,131500,230.6300000,231.3400000,230.0100000,230.7300000,2245380
GAZP,15,20190726,133000,230.7600000,230.9700000,229.8500000,230.8200000,1521790
GAZP,15,20190726,134500,230.8400000,231.9600000,230.7000000,231.1500000,2135900
GAZP,15,20190726,140000,231.1300000,231.2500000,230.5300000,230.9900000,1743390
GAZP,15,20190726,141500,230.9600000,232.0000000,230.9200000,231.9000000,1532990
GAZP,15,20190726,143000,231.9000000,232.3100000,231.2200000,231.6900000,1995790
GAZP,15,20190726,144500,231.6900000,232.3100000,231.1300000,232.0400000,2096960
GAZP,15,20190726,150000,232.0300000,233.8100000,232.0000000,232.7900000,3387240
GAZP,15,20190726,151500,232.7700000,233.4000000,232.2700000,232.6200000,1330670
GAZP,15,20190726,153000,232.6300000,233.2700000,232.3500000,233.1300000,1144120
GAZP,15,20190726,154500,233.1300000,233.9900000,232.8800000,233.4300000,1652190
GAZP,15,20190726,160000,233.3900000,234.2500000,233.2500000,234.1600000,2147770
GAZP,15,20190726,161500,234.1600000,234.3000000,232.5500000,233.3000000,3067460
GAZP,15,20190726,163000,233.3000000,234.1800000,233.3000000,234.1500000,2354100
GAZP,15,20190726,164500,234.1500000,234.3600000,233.9600000,234.2500000,3685710
GAZP,15,20190726,170000,234.2500000,235.8000000,234.2400000,235.6000000,7474700
GAZP,15,20190726,171500,235.6000000,236.0000000,233.5000000,233.8100000,6993490
GAZP,15,20190726,173000,233.8100000,234.5000000,231.4700000,232.1700000,6297480
GAZP,15,20190726,174500,232.1100000,233.6200000,231.7000000,232.5700000,2845450
GAZP,15,20190726,180000,232.5700000,233.9700000,232.5100000,233.4900000,2160200
GAZP,15,20190726,181500,233.5200000,233.9300000,233.0000000,233.3100000,2518950
GAZP,15,20190726,183000,233.3100000,234.8400000,233.0600000,233.8500000,2939130
GAZP,15,20190726,184500,233.8500000,234.8900000,233.8000000,234.5000000,2404850
GAZP,15,20190726,190000,234.2300000,234.2300000,234.2300000,234.2300000,2112970
GAZP,15,20190729,101500,234.1200000,237.8800000,231.8300000,232.5100000,8819710
GAZP,15,20190729,103000,232.6700000,237.0000000,232.5000000,235.6900000,6175100
GAZP,15,20190729,104500,235.6300000,236.4300000,235.1900000,236.1500000,2170390
GAZP,15,20190729,110000,236.1700000,236.2000000,234.1000000,234.7500000,1825620
GAZP,15,20190729,111500,234.7500000,235.7000000,234.3400000,235.3000000,959180
GAZP,15,20190729,113000,235.3500000,236.7900000,235.2700000,236.6500000,2478800
GAZP,15,20190729,114500,236.6500000,238.7000000,236.5500000,237.4500000,5146110
GAZP,15,20190729,120000,237.4500000,238.2000000,236.8200000,237.4000000,2171510
GAZP,15,20190729,121500,237.5000000,237.9600000,236.9000000,237.7800000,1295980
GAZP,15,20190729,123000,237.7500000,237.8300000,236.4400000,236.5900000,1547150
GAZP,15,20190729,124500,236.5900000,237.1000000,236.2500000,236.7800000,1247060
GAZP,15,20190729,130000,236.7400000,237.7000000,236.1000000,237.2700000,1372790
GAZP,15,20190729,131500,237.3000000,237.5000000,236.8400000,237.2500000,797850
GAZP,15,20190729,133000,237.2900000,237.7300000,237.0600000,237.5500000,613910
GAZP,15,20190729,134500,237.5500000,237.6700000,236.8000000,237.0300000,1068690
GAZP,15,20190729,140000,237.1100000,237.1100000,236.7400000,236.9100000,533900
GAZP,15,20190729,141500,236.9100000,237.1600000,236.5700000,236.7200000,744180
GAZP,15,20190729,143000,236.6800000,236.8100000,236.2600000,236.5000000,606760
GAZP,15,20190729,144500,236.5000000,236.5700000,236.1000000,236.2400000,541270
GAZP,15,20190729,150000,236.1700000,236.8600000,236.1000000,236.5300000,518510
GAZP,15,20190729,151500,236.5300000,236.7500000,236.4900000,236.5700000,279360
GAZP,15,20190729,153000,236.5700000,236.7600000,236.3000000,236.3000000,498370
GAZP,15,20190729,154500,236.3500000,236.6500000,236.2700000,236.4900000,341250
GAZP,15,20190729,160000,236.4100000,237.0000000,236.3700000,236.4100000,426260
GAZP,15,20190729,161500,236.4100000,236.7400000,236.2600000,236.5200000,351230
GAZP,15,20190729,163000,236.5300000,237.4800000,236.5200000,236.8800000,800910
GAZP,15,20190729,164500,236.9400000,236.9800000,236.2500000,236.4200000,657070
GAZP,15,20190729,170000,236.4000000,236.5200000,236.0500000,236.2000000,1030100
GAZP,15,20190729,171500,236.2200000,236.6400000,236.0500000,236.1900000,1053590
GAZP,15,20190729,173000,236.1900000,236.8000000,236.1700000,236.3500000,646720
GAZP,15,20190729,174500,236.3500000,236.6400000,236.2900000,236.5100000,584220
GAZP,15,20190729,180000,236.5100000,236.7800000,236.4300000,236.5200000,571520
GAZP,15,20190729,181500,236.5300000,236.7800000,236.4100000,236.6300000,426390
GAZP,15,20190729,183000,236.6200000,236.6200000,235.8000000,235.8600000,1094100
GAZP,15,20190729,184500,235.8600000,236.7900000,235.7100000,236.7900000,683110
GAZP,15,20190729,190000,236.7300000,236.7300000,236.7300000,236.7300000,313760
GAZP,15,20190730,101500,236.2000000,237.1300000,235.0100000,235.6300000,2590530
GAZP,15,20190730,103000,235.6200000,235.8000000,234.0000000,234.3400000,2530230
GAZP,15,20190730,104500,234.3200000,234.9100000,234.1100000,234.6500000,859850
GAZP,15,20190730,110000,234.6100000,234.6100000,234.2800000,234.3700000,439150
GAZP,15,20190730,111500,234.3700000,234.4800000,233.2500000,233.8300000,2873560
GAZP,15,20190730,113000,233.8300000,234.1000000,233.0000000,233.1000000,1181880
GAZP,15,20190730,114500,233.1000000,233.2100000,232.3700000,233.1400000,1515550
GAZP,15,20190730,120000,233.0500000,234.4100000,233.0400000,233.5600000,1596500
GAZP,15,20190730,121500,233.5200000,233.9700000,233.3500000,233.8800000,673190
GAZP,15,20190730,123000,233.8600000,234.7000000,233.6700000,234.1000000,1348780
